symbol,Interval,Entry_date_time,Entry_price,Exit_date_time,Exit_price,Profit,Status
NVDA,1D,2023-09-07 00:00:00-04:00,46.24,2023-09-14 00:00:00-04:00,45.58,66.0,Win
NVDA,1D,2023-10-17 00:00:00-04:00,43.94,2023-10-23 00:00:00-04:00,42.98,96.0,Win
NVDA,1D,2023-11-27 00:00:00-05:00,48.24,2023-12-05 00:00:00-05:00,46.57,167.0,Win
NVDA,1D,2024-03-27 00:00:00-04:00,90.25,2024-04-08 00:00:00-04:00,87.13,312.0,Win
NVDA,1D,2024-06-21 00:00:00-04:00,126.57,2024-07-03 00:00:00-04:00,128.28,-171.0,Loss
