Date,Open,High,Low,Close,Volume
2024-07-03 14:33:00,225.39,225.95,225.39,225.69,8439
2024-07-03 14:34:00,225.9,226.15,225.72,226.15,16294
2024-07-03 14:35:00,225.92,226.11,225.38,225.38,9458
2024-07-03 14:36:00,225.28,225.32,224.86,225.1,13962
2024-07-03 14:37:00,225.1,225.22,224.37,224.57,25192
2024-07-03 14:38:00,224.5,224.85,224.41,224.83,8127
2024-07-03 14:39:00,224.85,224.85,224.04,224.06,24831
2024-07-03 14:40:00,224.05,224.3,223.62,223.8,22004
2024-07-03 14:41:00,223.87,224.05,223.7,223.8,12287
2024-07-03 14:42:00,223.67,224.06,223.57,223.84,11631
2024-07-03 14:43:00,223.8,224.0,223.75,223.98,8674
2024-07-03 14:44:00,224.04,224.23,223.99,224.0,4312
2024-07-03 14:45:00,224.25,224.26,223.53,223.66,11413
2024-07-03 14:46:00,223.65,224.19,223.6,223.93,17498
2024-07-03 14:47:00,223.99,224.32,223.92,223.92,9239
2024-07-03 14:48:00,223.9,224.14,223.78,223.95,6131
2024-07-03 14:49:00,223.95,224.53,223.94,224.4,5839
2024-07-03 14:50:00,224.55,224.88,224.52,224.87,5463
2024-07-03 14:51:00,224.96,225.2,224.87,224.9,10514
2024-07-03 14:52:00,224.87,225.06,224.71,224.98,12050
2024-07-03 14:53:00,225.06,225.25,225.05,225.23,5472
2024-07-03 14:54:00,225.18,225.18,224.88,225.11,3582
2024-07-03 14:55:00,225.11,225.33,225.0,225.33,4226
2024-07-03 14:56:00,225.3,225.66,225.13,225.44,20828
2024-07-03 14:57:00,225.37,225.48,224.86,224.86,10919
2024-07-03 14:58:00,224.86,224.86,224.5,224.5,8039
2024-07-03 14:59:00,224.44,224.63,224.32,224.32,10747
2024-07-03 15:00:00,224.2,224.2,223.84,224.05,7833
2024-07-03 15:01:00,224.04,224.08,223.07,223.21,53300
2024-07-03 15:02:00,223.17,223.21,222.4,222.66,29366
2024-07-03 15:03:00,222.6,223.24,222.4,223.1,16716
2024-07-03 15:04:00,223.15,223.39,222.98,223.0,15665
2024-07-03 15:05:00,222.96,222.99,222.58,222.69,8161
2024-07-03 15:06:00,222.66,223.0,222.58,222.92,10320
2024-07-03 15:07:00,223.03,223.13,222.54,222.6,9424
2024-07-03 15:08:00,222.56,222.72,222.4,222.69,12969
2024-07-03 15:09:00,222.55,222.9,222.55,222.74,8645
2024-07-03 15:10:00,222.9,222.94,222.55,222.6,12264
2024-07-03 15:11:00,222.6,223.06,222.6,222.74,10057
2024-07-03 15:12:00,222.95,223.42,222.95,223.13,28695
2024-07-03 15:13:00,223.19,223.63,223.19,223.6,8520
2024-07-03 15:14:00,223.7,224.0,223.7,223.9,7857
2024-07-03 15:15:00,223.92,224.1,223.86,224.1,8457
2024-07-03 15:16:00,224.08,224.14,223.7,223.93,6626
2024-07-03 15:17:00,223.93,223.98,223.51,223.62,6739
2024-07-03 15:18:00,223.62,223.75,223.47,223.75,12177
2024-07-03 15:19:00,223.63,223.64,223.45,223.47,4543
2024-07-03 15:20:00,223.41,223.5,223.14,223.4,8234
2024-07-03 15:21:00,223.5,223.78,223.5,223.74,11449
2024-07-03 15:22:00,223.66,223.75,223.43,223.55,7774
2024-07-03 15:23:00,223.48,223.65,223.31,223.65,3707
2024-07-03 15:24:00,223.65,223.9,223.54,223.72,6179
2024-07-03 15:25:00,223.79,223.87,223.43,223.43,9481
2024-07-03 15:26:00,223.68,223.76,223.68,223.68,1914
2024-07-03 15:27:00,223.68,224.19,223.68,224.18,13211
2024-07-03 15:28:00,224.12,224.6,224.1,224.59,13107
2024-07-03 15:29:00,224.39,224.64,223.88,223.88,14404
2024-07-03 15:30:00,223.75,223.99,223.64,223.65,6700
2024-07-03 15:31:00,223.79,224.0,223.79,223.82,4553
2024-07-03 15:32:00,223.9,224.1,223.9,223.99,2491
2024-07-03 15:33:00,223.99,223.99,223.55,223.76,10290
2024-07-03 15:34:00,223.65,223.75,223.45,223.55,6619
2024-07-03 15:35:00,223.42,223.68,223.42,223.65,12817
2024-07-03 15:36:00,223.65,223.65,223.15,223.27,8437
2024-07-03 15:37:00,223.11,223.38,222.75,223.03,17173
2024-07-03 15:38:00,223.12,223.24,222.95,222.96,4458
2024-07-03 15:39:00,222.96,223.23,222.96,223.13,6588
2024-07-03 15:40:00,223.08,223.25,223.02,223.17,12934
2024-07-03 15:41:00,223.01,223.23,222.72,222.99,9994
2024-07-03 15:42:00,222.95,223.18,222.85,223.07,8194
2024-07-03 15:43:00,223.15,223.63,223.09,223.37,17684
2024-07-03 15:44:00,223.34,223.52,223.27,223.5,4868
2024-07-03 15:45:00,223.37,223.59,223.37,223.55,6637
2024-07-03 15:46:00,223.5,223.6,223.39,223.43,4239
2024-07-03 15:47:00,223.45,223.48,223.28,223.48,7420
2024-07-03 15:48:00,223.54,223.54,222.99,223.14,6892
2024-07-03 15:49:00,223.22,223.32,223.02,223.32,1730
2024-07-03 15:50:00,223.34,223.5,223.15,223.48,8010
2024-07-03 15:51:00,223.17,223.65,223.17,223.5,5196
2024-07-03 15:52:00,223.65,223.68,223.47,223.58,5572
2024-07-03 15:53:00,223.64,223.64,223.5,223.54,2911
2024-07-03 15:54:00,223.56,223.56,223.31,223.48,4935
2024-07-03 15:55:00,223.47,223.47,222.81,222.88,27805
2024-07-03 15:56:00,222.82,223.28,222.82,223.28,13992
2024-07-03 15:57:00,223.18,223.2,222.8,223.11,7650
2024-07-03 15:58:00,223.28,223.3,223.1,223.19,3720
2024-07-03 15:59:00,223.2,223.3,223.01,223.24,6156
2024-07-03 16:00:00,223.2,223.24,223.0,223.17,7271
2024-07-03 16:01:00,223.15,223.39,223.15,223.3,3148
2024-07-03 16:02:00,223.28,223.75,223.28,223.75,8269
2024-07-03 16:03:00,223.75,223.86,223.68,223.72,6208
2024-07-03 16:04:00,223.7,223.84,223.6,223.84,2956
2024-07-03 16:05:00,223.84,223.94,223.74,223.77,7160
2024-07-03 16:06:00,223.77,223.88,223.76,223.88,4910
2024-07-03 16:07:00,223.97,224.46,223.97,224.46,14112
2024-07-03 16:08:00,224.46,224.54,224.19,224.2,10379
2024-07-03 16:09:00,224.2,224.41,224.17,224.33,2950
2024-07-03 16:10:00,224.44,224.67,224.44,224.67,4343
2024-07-03 16:11:00,224.64,224.84,224.5,224.83,9912
2024-07-03 16:12:00,224.78,225.34,224.78,224.9,27250
2024-07-03 16:13:00,224.84,224.95,224.59,224.68,5597
2024-07-03 16:14:00,224.74,225.08,224.34,224.86,31739
2024-07-03 16:15:00,224.82,224.9,224.69,224.81,18173
2024-07-03 16:16:00,224.81,225.01,224.81,224.93,5984
2024-07-03 16:17:00,225.02,225.39,224.98,225.29,7705
2024-07-03 16:18:00,225.28,225.5,225.23,225.35,9804
2024-07-03 16:19:00,225.31,225.37,225.03,225.14,11311
2024-07-03 16:20:00,225.16,225.38,225.1,225.1,7949
2024-07-03 16:21:00,225.08,225.18,224.97,225.08,8711
2024-07-03 16:22:00,225.11,225.16,224.92,225.16,3141
2024-07-03 16:23:00,225.16,225.5,225.16,225.42,9894
2024-07-03 16:24:00,225.45,225.74,225.45,225.7,8426
2024-07-03 16:25:00,225.69,225.78,225.52,225.7,13797
2024-07-03 16:26:00,225.78,226.19,225.67,226.02,26575
2024-07-03 16:27:00,226.21,226.24,225.95,226.12,12418
2024-07-03 16:28:00,226.09,226.18,225.94,226.04,6000
2024-07-03 16:29:00,226.04,226.25,225.98,226.09,6532
2024-07-03 16:30:00,226.23,226.36,226.0,226.09,11939
2024-07-03 16:31:00,226.1,226.13,225.91,225.91,5674
2024-07-03 16:32:00,225.91,225.91,225.54,225.69,4952
2024-07-03 16:33:00,225.73,225.73,225.48,225.48,6884
2024-07-03 16:34:00,225.34,225.5,225.29,225.49,4389
2024-07-03 16:35:00,225.56,225.56,225.19,225.24,8532
2024-07-03 16:36:00,225.22,225.35,225.17,225.26,6381
2024-07-03 16:37:00,225.4,225.55,225.38,225.48,5282
2024-07-03 16:38:00,225.55,225.64,225.44,225.53,6029
2024-07-03 16:39:00,225.54,225.64,225.5,225.58,4527
2024-07-03 16:40:00,225.56,225.65,225.47,225.65,11029
2024-07-03 16:41:00,225.59,225.73,225.31,225.44,16170
2024-07-03 16:42:00,225.45,225.45,224.83,224.94,13593
2024-07-03 16:43:00,225.05,225.05,224.68,224.79,5182
2024-07-03 16:44:00,224.85,225.37,224.85,225.33,9423
2024-07-03 16:45:00,225.3,225.45,225.12,225.36,7193
2024-07-03 16:46:00,225.15,225.28,225.07,225.24,9836
2024-07-03 16:47:00,225.14,225.14,224.44,224.67,33974
2024-07-03 16:48:00,224.57,225.13,224.5,225.13,9906
2024-07-03 16:49:00,225.06,225.18,224.89,225.11,9468
2024-07-03 16:50:00,225.08,225.23,224.58,224.67,23793
2024-07-03 16:51:00,224.55,224.87,224.45,224.79,14193
2024-07-03 16:52:00,224.82,224.99,224.76,224.96,10970
2024-07-03 16:53:00,224.94,225.0,224.76,224.97,17742
2024-07-03 16:54:00,224.92,225.36,224.92,225.25,15354
2024-07-03 16:55:00,225.18,225.36,225.08,225.21,22707
2024-07-03 16:56:00,225.31,225.47,225.18,225.46,23097
2024-07-03 16:57:00,225.4,225.73,225.37,225.62,25117
2024-07-03 16:58:00,225.58,225.62,224.94,224.94,30273
2024-07-03 16:59:00,224.94,225.32,224.88,224.93,49203
2024-07-03 17:00:00,224.94,224.94,224.94,224.94,172119
2024-07-05 13:30:00,213.48,213.79,210.5,210.93,358452
2024-07-05 13:31:00,210.96,212.0,210.45,211.7,106747
2024-07-05 13:32:00,211.84,212.5,210.7,210.7,192295
2024-07-05 13:33:00,210.83,211.86,210.09,210.51,205573
2024-07-05 13:34:00,210.66,211.05,209.56,209.99,156502
2024-07-05 13:35:00,209.78,211.23,209.45,210.24,92266
2024-07-05 13:36:00,210.34,210.68,209.62,209.96,100232
2024-07-05 13:37:00,209.64,210.93,209.61,210.68,87410
2024-07-05 13:38:00,210.76,211.44,210.48,211.29,78913
2024-07-05 13:39:00,211.16,211.34,209.75,210.75,104655
2024-07-05 13:40:00,210.88,211.14,210.51,210.97,79655
2024-07-05 13:41:00,210.99,211.07,210.55,210.92,61849
2024-07-05 13:42:00,210.91,211.87,210.6,211.3,72515
2024-07-05 13:43:00,211.55,211.88,210.67,211.88,56148
2024-07-05 13:44:00,211.67,212.04,211.16,211.93,55006
2024-07-05 13:45:00,211.84,212.25,211.16,211.3,65569
2024-07-05 13:46:00,211.27,212.17,211.17,211.44,67317
2024-07-05 13:47:00,211.44,212.0,210.88,211.26,78372
2024-07-05 13:48:00,211.3,211.9,211.04,211.59,57354
2024-07-05 13:49:00,211.5,211.71,211.13,211.36,26788
2024-07-05 13:50:00,211.47,211.58,210.8,211.32,51837
2024-07-05 13:51:00,211.32,211.68,211.09,211.6,32798
2024-07-05 13:52:00,211.46,212.16,211.15,211.92,36746
2024-07-05 13:53:00,211.74,212.47,211.64,212.32,37285
2024-07-05 13:54:00,212.29,212.71,212.0,212.34,39029
2024-07-05 13:55:00,212.21,212.63,212.0,212.29,35138
2024-07-05 13:56:00,212.2,212.59,212.02,212.25,19561
2024-07-05 13:57:00,212.61,212.9,212.39,212.72,25376
2024-07-05 13:58:00,212.75,213.27,212.51,213.18,39558
2024-07-05 13:59:00,213.13,213.68,213.01,213.5,47758
2024-07-05 14:00:00,213.43,214.36,213.19,214.34,66791
2024-07-05 14:01:00,214.15,215.13,214.15,214.67,58722
2024-07-05 14:02:00,214.8,215.48,214.49,215.38,50514
2024-07-05 14:03:00,215.34,215.54,214.8,214.95,46444
2024-07-05 14:04:00,214.97,215.76,214.85,215.4,41990
2024-07-05 14:05:00,215.57,215.96,215.45,215.47,56192
2024-07-05 14:06:00,215.52,215.52,214.51,215.37,62638
2024-07-05 14:07:00,215.36,215.96,214.9,215.05,38315
2024-07-05 14:08:00,215.0,215.39,214.5,214.9,45346
2024-07-05 14:09:00,214.9,215.46,214.52,214.6,27180
2024-07-05 14:10:00,214.56,215.19,214.3,215.12,69579
2024-07-05 14:11:00,215.12,215.64,214.98,215.39,84738
2024-07-05 14:12:00,215.28,215.67,215.21,215.38,28959
2024-07-05 14:13:00,215.22,215.9,215.17,215.4,46807
2024-07-05 14:14:00,215.13,215.4,214.66,215.2,29240
2024-07-05 14:15:00,215.15,215.43,214.6,214.6,32692
2024-07-05 14:16:00,214.55,214.95,214.51,214.86,16203
2024-07-05 14:17:00,214.95,215.1,214.25,214.76,38372
2024-07-05 14:18:00,214.67,214.67,214.0,214.0,37010
2024-07-05 14:19:00,214.12,214.41,214.0,214.12,27397
2024-07-05 14:20:00,214.26,214.59,214.2,214.36,19061
2024-07-05 14:21:00,214.24,214.74,214.24,214.51,14538
2024-07-05 14:22:00,214.4,214.72,214.22,214.66,19245
2024-07-05 14:23:00,214.52,214.63,213.88,214.06,36504
2024-07-05 14:24:00,214.05,214.64,213.94,214.31,21225
2024-07-05 14:25:00,214.33,214.45,214.21,214.36,13915
2024-07-05 14:26:00,214.39,214.39,213.99,214.11,23580
2024-07-05 14:27:00,214.05,214.22,213.83,214.16,23781
2024-07-05 14:28:00,214.1,214.47,213.97,214.43,27134
2024-07-05 14:29:00,214.26,214.27,214.0,214.11,10394
2024-07-05 14:30:00,214.34,214.66,214.14,214.54,11190
2024-07-05 14:31:00,214.56,214.73,213.92,213.99,34596
2024-07-05 14:32:00,214.1,214.25,213.88,214.0,18533
2024-07-05 14:33:00,214.0,214.57,213.99,214.44,21214
2024-07-05 14:34:00,214.31,214.6,214.23,214.39,17595
2024-07-05 14:35:00,214.39,214.68,213.58,213.58,64539
2024-07-05 14:36:00,213.5,213.5,212.8,213.09,70930
2024-07-05 14:37:00,213.03,213.41,212.83,213.0,48238
2024-07-05 14:38:00,213.09,213.7,213.07,213.63,16588
2024-07-05 14:39:00,213.76,214.2,213.63,214.07,15057
2024-07-05 14:40:00,214.19,214.23,213.74,213.83,14116
2024-07-05 14:41:00,213.83,214.42,213.75,214.0,15541
2024-07-05 14:42:00,213.98,214.34,213.61,213.98,13953
2024-07-05 14:43:00,213.84,213.99,213.09,213.09,20379
2024-07-05 14:44:00,213.25,213.55,212.8,213.3,40632
2024-07-05 14:45:00,213.3,213.83,213.26,213.83,11832
2024-07-05 14:46:00,213.93,214.1,213.68,213.76,13035
2024-07-05 14:47:00,213.68,213.91,213.68,213.77,8199
2024-07-05 14:48:00,213.74,214.29,213.68,214.21,14352
2024-07-05 14:49:00,214.27,214.75,213.98,214.11,24971
2024-07-05 14:50:00,214.12,214.12,213.69,214.01,8209
2024-07-05 14:51:00,214.04,214.36,213.7,213.7,13847
2024-07-05 14:52:00,213.68,213.79,213.42,213.65,23605
2024-07-05 14:53:00,213.67,213.75,213.5,213.71,11504
2024-07-05 14:54:00,213.66,214.83,213.66,214.83,11312
2024-07-05 14:55:00,214.7,214.78,214.13,214.34,15574
2024-07-05 14:56:00,214.5,214.66,214.13,214.33,12157
2024-07-05 14:57:00,214.19,214.19,213.92,214.14,10454
2024-07-05 14:58:00,214.22,214.33,213.8,214.2,14144
2024-07-05 14:59:00,214.12,214.5,214.07,214.45,6152
2024-07-05 15:00:00,214.45,214.8,214.25,214.25,15021
2024-07-05 15:01:00,214.11,214.25,213.6,213.94,13392
2024-07-05 15:02:00,214.28,215.07,214.28,214.92,26314
2024-07-05 15:03:00,214.97,215.27,214.75,215.02,20132
2024-07-05 15:04:00,214.9,215.71,214.9,215.37,28016
2024-07-05 15:05:00,215.42,215.6,214.86,215.36,32527
2024-07-05 15:06:00,215.23,216.28,215.23,216.17,41485
2024-07-05 15:07:00,216.17,216.9,216.03,216.75,47275
2024-07-05 15:08:00,216.78,217.25,216.5,217.1,47478
2024-07-05 15:09:00,217.03,217.37,216.89,217.14,22399
2024-07-05 15:10:00,216.93,217.1,216.35,216.5,45935
2024-07-05 15:11:00,216.5,216.6,216.1,216.46,17805
2024-07-05 15:12:00,216.42,217.16,216.42,217.14,25718
2024-07-05 15:13:00,217.0,218.22,216.95,218.2,64895
2024-07-05 15:14:00,218.25,218.74,218.06,218.59,59184
2024-07-05 15:15:00,218.5,218.57,217.6,217.91,31414
2024-07-05 15:16:00,217.98,218.65,217.77,218.48,47116
2024-07-05 15:17:00,218.5,218.93,218.5,218.93,31652
2024-07-05 15:18:00,218.96,219.23,218.69,219.1,67470
2024-07-05 15:19:00,219.25,219.26,218.66,218.86,24850
2024-07-05 15:20:00,218.84,219.17,218.71,218.93,31993
2024-07-05 15:21:00,218.87,220.09,218.82,219.06,111327
2024-07-05 15:22:00,219.19,219.49,219.05,219.3,19180
2024-07-05 15:23:00,219.05,219.58,219.05,219.08,13808
2024-07-05 15:24:00,219.11,219.72,219.11,219.52,16496
2024-07-05 15:25:00,219.6,219.69,219.15,219.17,16915
2024-07-05 15:26:00,219.16,219.44,219.16,219.36,12326
2024-07-05 15:27:00,219.32,219.48,219.1,219.41,25211
2024-07-05 15:28:00,219.41,219.98,219.41,219.91,20786
2024-07-05 15:29:00,219.91,220.28,219.85,220.08,26686
2024-07-05 15:30:00,220.08,220.68,220.08,220.68,21106
2024-07-05 15:31:00,220.64,220.82,220.16,220.28,32678
2024-07-05 15:32:00,220.36,220.45,220.15,220.22,24848
2024-07-05 15:33:00,220.24,221.26,220.2,221.03,34353
2024-07-05 15:34:00,221.25,221.26,220.59,220.66,36864
2024-07-05 15:35:00,220.76,221.37,220.73,221.35,24797
2024-07-05 15:36:00,221.2,221.67,220.92,221.05,21692
2024-07-05 15:37:00,221.13,221.5,220.95,221.05,34105
2024-07-05 15:38:00,221.39,221.39,221.02,221.12,9923
2024-07-05 15:39:00,221.05,221.05,219.93,220.48,53334
2024-07-05 15:40:00,220.51,220.6,220.28,220.42,19527
2024-07-05 15:41:00,220.36,220.7,220.36,220.7,16220
2024-07-05 15:42:00,220.71,221.11,220.7,220.94,19633
2024-07-05 15:43:00,220.94,221.11,220.87,221.08,15654
2024-07-05 15:44:00,221.17,221.35,221.0,221.35,15053
2024-07-05 15:45:00,221.36,221.5,221.15,221.15,17136
2024-07-05 15:46:00,221.22,221.6,220.96,221.56,20284
2024-07-05 15:47:00,221.47,221.85,221.14,221.63,19243
2024-07-05 15:48:00,221.63,221.69,221.17,221.67,19185
2024-07-05 15:49:00,221.66,221.95,221.45,221.82,9760
2024-07-05 15:50:00,221.78,221.96,221.6,221.93,18556
2024-07-05 15:51:00,221.85,221.9,221.47,221.55,19428
2024-07-05 15:52:00,221.71,221.84,221.61,221.7,12049
2024-07-05 15:53:00,221.7,221.99,221.64,221.98,19792
2024-07-05 15:54:00,221.85,222.5,221.65,222.45,31012
2024-07-05 15:55:00,222.41,222.41,221.32,221.62,20041
2024-07-05 15:56:00,221.78,221.78,221.35,221.65,15848
2024-07-05 15:57:00,221.67,222.3,221.67,222.08,10513
2024-07-05 15:58:00,222.06,222.22,221.88,222.16,10849
2024-07-05 15:59:00,221.99,222.23,221.8,222.22,7196
2024-07-05 16:00:00,222.3,222.6,221.81,222.03,14127
2024-07-05 16:01:00,222.1,222.49,222.0,222.24,21779
2024-07-05 16:02:00,222.31,222.31,222.0,222.15,15366
2024-07-05 16:03:00,222.27,222.28,221.82,221.96,13415
2024-07-05 16:04:00,222.05,222.05,221.63,221.79,13371
2024-07-05 16:05:00,221.85,221.86,221.36,221.36,14076
2024-07-05 16:06:00,221.35,221.62,220.81,221.02,30548
2024-07-05 16:07:00,220.91,220.92,220.58,220.7,32336
2024-07-05 16:08:00,220.71,220.96,220.55,220.55,8145
2024-07-05 16:09:00,220.58,220.71,220.48,220.6,13182
2024-07-05 16:10:00,220.77,220.79,220.6,220.77,8474
2024-07-05 16:11:00,220.8,220.99,220.7,220.7,10713
2024-07-05 16:12:00,220.72,220.88,220.33,220.79,16651
2024-07-05 16:13:00,220.77,220.93,220.6,220.79,8805
2024-07-05 16:14:00,220.79,220.94,220.69,220.8,8450
2024-07-05 16:15:00,220.65,220.75,220.58,220.7,6028
2024-07-05 16:16:00,220.68,220.87,220.52,220.61,6720
2024-07-05 16:17:00,220.62,220.8,220.4,220.44,8952
2024-07-05 16:18:00,220.49,220.72,220.02,220.5,11729
2024-07-05 16:19:00,220.42,221.2,220.42,221.09,12701
2024-07-05 16:20:00,221.19,221.43,221.14,221.32,14842
2024-07-05 16:21:00,221.22,221.43,221.19,221.29,7026
2024-07-05 16:22:00,221.27,221.34,221.09,221.15,6019
2024-07-05 16:23:00,221.02,221.26,221.01,221.2,4293
2024-07-05 16:24:00,221.2,221.5,221.05,221.49,7750
2024-07-05 16:25:00,221.48,222.06,221.42,221.92,20609
2024-07-05 16:26:00,221.83,221.85,221.18,221.32,11145
2024-07-05 16:27:00,221.28,221.28,221.0,221.0,6077
2024-07-05 16:28:00,221.0,221.15,220.76,220.86,7640
2024-07-05 16:29:00,221.02,221.13,221.02,221.03,1960
2024-07-05 16:30:00,221.03,221.19,220.81,221.18,8163
2024-07-05 16:31:00,221.11,221.45,221.11,221.16,10543
2024-07-05 16:32:00,221.15,221.16,220.75,220.77,5474
2024-07-05 16:33:00,220.75,220.97,220.4,220.65,12128
2024-07-05 16:34:00,220.81,220.81,220.33,220.56,8624
2024-07-05 16:35:00,220.57,220.73,220.54,220.7,5205
2024-07-05 16:36:00,220.69,220.74,220.3,220.53,9514
2024-07-05 16:37:00,220.44,220.48,220.25,220.3,12099
2024-07-05 16:38:00,220.28,220.42,220.06,220.28,20947
2024-07-05 16:39:00,220.36,220.4,220.23,220.32,5167
2024-07-05 16:40:00,220.34,220.49,220.3,220.36,4800
2024-07-05 16:41:00,220.35,220.35,219.88,219.89,19330
2024-07-05 16:42:00,219.79,219.94,219.6,219.79,12988
2024-07-05 16:43:00,219.85,220.25,219.82,220.11,5175
2024-07-05 16:44:00,220.05,220.14,219.92,219.93,5748
2024-07-05 16:45:00,219.91,220.09,219.8,219.95,5575
2024-07-05 16:46:00,219.98,220.49,219.91,220.36,9516
2024-07-05 16:47:00,220.22,220.51,220.09,220.4,9456
2024-07-05 16:48:00,220.38,220.5,220.3,220.35,5469
2024-07-05 16:49:00,220.36,220.43,220.07,220.07,5494
2024-07-05 16:50:00,220.14,220.15,219.72,219.72,9715
2024-07-05 16:51:00,219.86,220.0,219.86,220.0,2992
2024-07-05 16:52:00,219.99,220.02,219.87,219.98,5967
2024-07-05 16:53:00,219.9,220.1,219.9,220.05,7928
2024-07-05 16:54:00,220.06,220.2,219.98,220.05,10060
2024-07-05 16:55:00,220.04,220.04,219.92,219.92,2405
2024-07-05 16:56:00,219.88,219.88,219.71,219.8,6121
2024-07-05 16:57:00,219.73,219.79,219.5,219.57,11138
2024-07-05 16:58:00,219.5,219.6,219.3,219.44,14363
2024-07-05 16:59:00,219.4,219.79,219.38,219.73,12059
2024-07-05 17:00:00,219.7,219.89,219.66,219.77,4770
2024-07-05 17:01:00,219.91,219.91,219.72,219.91,5772
2024-07-05 17:02:00,219.89,220.4,219.84,220.35,9515
2024-07-05 17:03:00,220.4,220.55,220.21,220.24,6513
2024-07-05 17:04:00,220.14,220.24,220.01,220.24,2197
2024-07-05 17:05:00,220.2,220.35,220.07,220.07,7490
2024-07-05 17:06:00,220.1,220.14,219.86,219.97,8251
2024-07-05 17:07:00,219.91,220.08,219.76,219.82,5985
2024-07-05 17:08:00,219.64,219.93,219.62,219.93,8585
2024-07-05 17:09:00,219.83,220.0,219.75,219.83,3262
2024-07-05 17:10:00,219.9,220.05,219.9,220.05,3027
2024-07-05 17:11:00,219.9,220.0,219.82,219.9,5030
2024-07-05 17:12:00,219.9,220.22,219.9,220.22,2910
2024-07-05 17:13:00,220.25,220.44,220.1,220.44,4398
2024-07-05 17:14:00,220.43,220.43,220.21,220.28,4806
2024-07-05 17:15:00,220.26,220.26,220.02,220.02,4105
2024-07-05 17:16:00,220.0,220.12,219.97,219.97,1826
2024-07-05 17:17:00,219.88,220.17,219.82,220.17,6350
2024-07-05 17:18:00,220.22,220.32,220.1,220.31,5567
2024-07-05 17:19:00,220.29,220.45,220.24,220.25,6127
2024-07-05 17:20:00,220.18,220.84,220.18,220.6,10274
2024-07-05 17:21:00,220.72,220.85,220.55,220.8,8273
2024-07-05 17:22:00,220.72,220.93,220.7,220.93,5634
2024-07-05 17:23:00,220.97,221.35,220.97,221.13,11992
2024-07-05 17:24:00,221.14,221.33,220.99,221.3,17020
2024-07-05 17:25:00,221.33,221.7,221.26,221.56,13068
2024-07-05 17:26:00,221.57,221.57,221.37,221.47,3551
2024-07-05 17:27:00,221.58,221.98,221.58,221.97,11963
2024-07-05 17:28:00,221.93,222.22,221.8,222.16,17900
2024-07-05 17:29:00,222.16,222.35,222.14,222.25,8807
2024-07-05 17:30:00,222.17,222.3,222.05,222.25,11147
2024-07-05 17:31:00,222.25,223.02,222.23,222.98,28610
2024-07-05 17:32:00,223.06,223.27,222.78,222.81,23754
2024-07-05 17:33:00,222.8,222.92,222.3,222.48,16575
2024-07-05 17:34:00,222.58,222.78,222.46,222.56,10039
2024-07-05 17:35:00,222.66,222.7,222.52,222.66,6341
2024-07-05 17:36:00,222.61,222.78,222.42,222.42,6795
2024-07-05 17:37:00,222.45,222.69,222.41,222.53,11467
2024-07-05 17:38:00,222.85,223.12,222.79,222.91,8404
2024-07-05 17:39:00,222.71,222.99,222.71,222.96,3484
2024-07-05 17:40:00,222.99,223.1,222.79,222.79,7096
2024-07-05 17:41:00,222.79,222.88,222.75,222.88,3724
2024-07-05 17:42:00,222.81,223.45,222.81,223.44,10838
2024-07-05 17:43:00,223.47,223.48,223.23,223.23,7947
2024-07-05 17:44:00,223.23,223.32,223.17,223.17,4740
2024-07-05 17:45:00,223.15,223.32,223.12,223.23,9614
2024-07-05 17:46:00,223.2,223.48,223.15,223.4,6973
2024-07-05 17:47:00,223.2,223.64,223.18,223.46,9907
2024-07-05 17:48:00,223.5,223.68,223.4,223.6,7501
2024-07-05 17:49:00,223.58,223.64,223.3,223.3,5702
2024-07-05 17:50:00,223.4,223.4,223.31,223.33,5851
2024-07-05 17:51:00,223.3,223.5,223.25,223.34,8587
2024-07-05 17:52:00,223.32,223.38,223.26,223.36,1925
2024-07-05 17:53:00,223.37,223.37,223.12,223.32,3329
2024-07-05 17:54:00,223.32,223.36,223.14,223.14,6980
2024-07-05 17:55:00,223.16,223.25,223.06,223.19,9796
2024-07-05 17:56:00,223.18,223.18,223.11,223.17,4698
2024-07-05 17:57:00,223.11,223.36,223.09,223.34,11350
2024-07-05 17:58:00,223.32,223.39,223.12,223.26,14929
2024-07-05 17:59:00,223.27,223.39,222.92,222.96,9175
2024-07-05 18:00:00,223.0,223.3,222.97,223.1,12042
2024-07-05 18:01:00,222.95,222.96,222.48,222.54,13712
2024-07-05 18:02:00,222.56,222.92,222.56,222.62,6512
2024-07-05 18:03:00,222.63,222.81,222.63,222.67,6112
2024-07-05 18:04:00,222.59,222.6,222.32,222.36,7831
2024-07-05 18:05:00,222.25,222.65,222.25,222.65,5636
2024-07-05 18:06:00,222.54,222.55,222.22,222.22,10458
2024-07-05 18:07:00,222.24,222.38,222.22,222.31,8356
2024-07-05 18:08:00,222.3,222.59,222.24,222.58,7649
2024-07-05 18:09:00,222.71,222.93,222.38,222.49,8816
2024-07-05 18:10:00,222.4,222.46,222.24,222.27,6048
2024-07-05 18:11:00,222.36,222.36,222.12,222.26,9726
2024-07-05 18:12:00,222.3,222.53,222.21,222.4,7661
2024-07-05 18:13:00,222.3,222.67,222.3,222.67,6442
2024-07-05 18:14:00,222.68,222.8,222.36,222.48,17661
2024-07-05 18:15:00,222.45,222.59,222.42,222.45,4493
2024-07-05 18:16:00,222.37,222.45,222.12,222.27,12757
2024-07-05 18:17:00,222.34,222.34,221.91,222.08,14999
