symbol,Interval,Entry_date_time,Entry_price,Exit_date_time,Exit_price,Profit,Status
NVDA,1D,2023-08-15 00:00:00-04:00,43.94,2023-08-24 00:00:00-04:00,47.16,322.0,Win
NVDA,1D,2023-09-29 00:00:00-04:00,43.5,2023-10-09 00:00:00-04:00,45.27,177.0,Win
NVDA,1D,2023-11-02 00:00:00-04:00,43.51,2023-11-08 00:00:00-05:00,46.57,306.0,Win
NVDA,1D,2023-12-11 00:00:00-05:00,46.63,2023-12-18 00:00:00-05:00,50.08,345.0,Win
NVDA,1D,2024-04-24 00:00:00-04:00,79.68,2024-05-02 00:00:00-04:00,85.82,614.0,Win
