timestamp,open,high,low,close,volume,max_high,min_low,midpoint,diff,smi_raw,smi,smi_signal,Buy_Signal,Sell_Signal,Short_Sell_Signal,Cover_Signal
2023-07-18 00:00:00-04:00,290.15,295.26,286.01,293.34,112430213,,,,,,,,False,False,False,False
2023-07-19 00:00:00-04:00,296.04,299.29,289.52,291.26,142337536,,,,,,,,False,False,False,False
2023-07-20 00:00:00-04:00,279.56,280.93,261.2,262.9,175157173,,,,,,,,False,False,False,False
2023-07-21 00:00:00-04:00,268.0,268.0,255.8,260.02,160727973,,,,,,,,False,False,False,False
2023-07-24 00:00:00-04:00,255.85,269.85,254.12,269.06,137004890,,,,,,,,False,False,False,False
2023-07-25 00:00:00-04:00,272.38,272.9,265.0,265.28,112736277,,,,,,,,False,False,False,False
2023-07-26 00:00:00-04:00,263.25,268.04,261.75,264.35,95643449,,,,,,,,False,False,False,False
2023-07-27 00:00:00-04:00,268.31,269.13,255.3,255.71,103688763,,,,,,,,False,False,False,False
2023-07-28 00:00:00-04:00,259.86,267.25,258.23,266.44,111346026,,,,,,,,False,False,False,False
2023-07-31 00:00:00-04:00,267.48,269.08,263.78,267.43,84582172,,,,,,,,False,False,False,False
2023-08-01 00:00:00-04:00,266.26,266.47,260.25,261.07,83645720,,,,,,,,False,False,False,False
2023-08-02 00:00:00-04:00,255.57,259.52,250.49,254.11,101741165,,,,,,,,False,False,False,False
2023-08-03 00:00:00-04:00,252.04,260.49,252.0,259.32,97795545,,,,,,,,False,False,False,False
2023-08-04 00:00:00-04:00,260.97,264.77,253.11,253.86,99539907,299.29,250.49,274.89,48.80000000000001,-86.18852459016381,,,False,False,False,False
2023-08-07 00:00:00-04:00,251.45,253.65,242.76,251.45,111084193,299.29,242.76,271.025,56.53000000000003,-69.25526269237565,,,False,False,False,False
2023-08-08 00:00:00-04:00,247.45,250.92,245.01,249.7,96630383,280.93,242.76,261.845,38.170000000000016,-63.63636363636381,,,False,False,False,False
