timestamp,open,high,low,close,volume,max_high,min_low,midpoint,diff,smi_raw,smi,smi_signal,Buy_Signal,Sell_Signal,Short_Sell_Signal,Cover_Signal
2024-07-01 09:30:00-04:00,226.0,233.86,225.56,228.47,1247014,,,,,,,,False,False,False,False
2024-07-01 09:45:00-04:00,228.23,229.86,226.51,228.88,438599,,,,,,,,False,False,False,False
2024-07-01 10:00:00-04:00,229.2,230.3,224.22,224.5,425960,,,,,,,,False,False,False,False
2024-07-01 10:15:00-04:00,224.31,229.98,224.04,229.91,353959,,,,,,,,False,False,False,False
2024-07-01 10:30:00-04:00,229.81,231.62,228.68,229.2,415419,,,,,,,,False,False,False,False
2024-07-01 10:45:00-04:00,229.18,229.65,227.62,228.56,167812,,,,,,,,False,False,False,False
2024-07-01 11:00:00-04:00,228.37,230.99,228.0,230.96,132126,,,,,,,,False,False,False,False
2024-07-01 11:15:00-04:00,230.94,231.91,229.6,230.8,223137,,,,,,,,False,False,False,False
2024-07-01 11:30:00-04:00,230.8,231.25,229.19,229.42,87956,,,,,,,,False,False,False,False
2024-07-01 11:45:00-04:00,229.32,231.36,229.23,231.32,154629,,,,,,,,False,False,False,False
2024-07-01 12:00:00-04:00,231.15,231.74,230.65,231.61,116522,,,,,,,,False,False,False,False
2024-07-01 12:15:00-04:00,231.48,231.61,230.5,230.78,103898,,,,,,,,False,False,False,False
2024-07-01 12:30:00-04:00,230.94,231.65,230.55,230.89,103783,,,,,,,,False,False,False,False
2024-07-01 12:45:00-04:00,230.99,232.15,230.5,231.35,117774,233.86,224.04,228.95,9.820000000000022,48.879837067209785,,,False,False,False,False
2024-07-01 13:00:00-04:00,231.36,231.72,230.18,230.19,75301,232.15,224.04,228.095,8.110000000000014,51.66461159062874,,,False,False,False,False
2024-07-01 13:15:00-04:00,230.11,231.86,229.52,231.66,121344,232.15,224.04,228.095,8.110000000000014,87.91615289765701,,,False,False,False,False
2024-07-01 13:30:00-04:00,231.59,233.4,230.7,233.4,236552,233.4,224.04,228.72,9.360000000000014,100.0,,,False,False,False,False
2024-07-01 13:45:00-04:00,233.37,233.75,232.55,233.62,174228,233.75,227.62,230.685,6.1299999999999955,95.75856443719427,79.07956481984807,79.07956481984807,False,True,True,False
2024-07-01 14:00:00-04:00,233.62,234.79,232.63,234.71,190811,234.79,227.62,231.20499999999998,7.1699999999999875,97.76847977684882,90.75361400413112,90.75361400413112,False,True,True,False
2024-07-01 14:15:00-04:00,234.77,235.7,233.74,233.9,262868,235.7,228.0,231.85,7.699999999999989,53.24675324675362,91.55283988996568,91.55283988996568,False,True,True,False
2024-07-01 14:30:00-04:00,233.82,235.15,233.54,235.1,115263,235.7,229.19,232.445,6.509999999999991,81.56682027649784,85.87587721943778,85.87587721943778,False,True,True,False
2024-07-01 14:45:00-04:00,235.08,235.23,234.4,234.6,110936,235.7,229.19,232.445,6.509999999999991,66.20583717357924,75.59725127308086,75.59725127308086,False,True,True,False
2024-07-01 15:00:00-04:00,234.62,235.63,233.88,235.34,211039,235.7,229.23,232.46499999999997,6.469999999999999,88.87171561051093,74.47175967305766,74.47175967305766,False,True,True,False
2024-07-01 15:15:00-04:00,235.44,236.04,234.75,235.94,209618,236.04,229.52,232.78,6.519999999999982,96.93251533742348,76.63042798654804,76.63042798654804,False,True,True,False
2024-07-01 15:30:00-04:00,235.89,235.89,234.98,235.64,255235,236.04,229.52,232.78,6.519999999999982,87.73006134969305,84.68763705330322,84.68763705330322,False,True,True,False
2024-07-01 15:45:00-04:00,235.71,235.85,233.09,233.41,747755,236.04,229.52,232.78,6.519999999999982,19.325153374233043,81.05912116449896,81.05912116449896,False,True,True,False
2024-07-02 09:30:00-04:00,231.34,234.49,229.21,232.79,627706,236.04,229.21,232.625,6.829999999999984,4.831625183015883,65.4898735851021,65.4898735851021,False,True,True,False
2024-07-02 09:45:00-04:00,232.74,234.78,232.32,233.12,256730,236.04,229.21,232.625,6.829999999999984,14.494875549048484,39.39180267495433,39.39180267495433,False,False,False,False
2024-07-02 10:00:00-04:00,233.12,234.97,230.2,230.42,244611,236.04,229.21,232.625,6.829999999999984,-64.56808199121575,11.699656972676445,11.699656972676445,False,False,False,False
2024-07-02 10:15:00-04:00,230.25,231.09,229.55,230.46,234454,236.04,229.21,232.625,6.829999999999984,-63.39677891654457,-13.339990279062865,-13.339990279062865,False,False,False,False
2024-07-02 10:30:00-04:00,230.47,231.4,228.63,228.69,187150,236.04,228.63,232.33499999999998,7.409999999999997,-98.38056680161898,-42.78411048080472,-42.78411048080472,True,False,False,True
2024-07-02 10:45:00-04:00,228.66,230.58,228.55,230.29,110379,236.04,228.55,232.29500000000002,7.489999999999981,-53.53805073431319,-61.68120105784087,-61.68120105784087,True,False,False,True
2024-07-02 11:00:00-04:00,230.29,231.03,229.89,230.28,93423,236.04,228.55,232.29500000000002,7.489999999999981,-53.80507343124219,-71.93161279211449,-71.93161279211449,True,False,False,True
2024-07-02 11:15:00-04:00,230.44,230.9,229.5,229.74,129155,236.04,228.55,232.29500000000002,7.489999999999981,-68.22429906542092,-66.28961229451416,-66.28961229451416,True,False,False,True
2024-07-02 11:30:00-04:00,229.56,230.15,228.32,228.41,101959,236.04,228.32,232.18,7.719999999999999,-97.6683937823837,-66.77654227524415,-66.77654227524415,True,False,False,True
2024-07-02 11:45:00-04:00,228.5,228.58,227.53,227.75,129378,236.04,227.53,231.785,8.509999999999991,-94.82961222091659,-72.88749939763825,-72.88749939763825,True,False,False,True
2024-07-02 12:00:00-04:00,227.79,228.06,226.82,227.25,116614,236.04,226.82,231.43,9.219999999999999,-90.67245119305872,-84.84339206045856,-84.84339206045856,True,False,False,True
2024-07-02 12:15:00-04:00,227.3,227.58,227.0,227.25,98422,235.89,226.82,231.355,9.069999999999993,-90.51819184123468,-91.10144639114334,-91.10144639114334,True,False,False,True
2024-07-02 12:30:00-04:00,227.26,227.52,226.33,226.66,100383,235.85,226.33,231.09,9.519999999999982,-93.06722689075663,-92.60539804184656,-92.60539804184656,True,False,False,True
2024-07-02 12:45:00-04:00,226.66,227.4,226.32,227.34,86941,234.97,226.32,230.64499999999998,8.650000000000006,-76.4161849710977,-90.03108098703878,-90.03108098703878,True,False,False,True
2024-07-02 13:00:00-04:00,227.29,227.7,226.7,227.6,73266,234.97,226.32,230.64499999999998,8.650000000000006,-70.4046242774563,-86.01638997416109,-86.01638997416109,True,False,False,True
2024-07-02 13:15:00-04:00,227.6,228.03,227.11,227.68,65685,234.97,226.32,230.64499999999998,8.650000000000006,-68.55491329479706,-79.4739291539723,-79.4739291539723,True,False,False,True
2024-07-02 13:30:00-04:00,227.67,228.21,227.14,227.67,73134,231.4,226.32,228.86,5.0800000000000125,-46.85039370078832,-71.23040999507815,-71.23040999507815,True,False,False,True
2024-07-02 13:45:00-04:00,227.74,229.61,227.56,229.32,140083,231.4,226.32,228.86,5.0800000000000125,18.11023622047159,-55.38674717683406,-55.38674717683406,True,False,False,True
2024-07-02 14:00:00-04:00,229.38,229.67,229.14,229.43,81339,231.03,226.32,228.675,4.710000000000008,32.059447983014614,-31.087301282828616,-31.087301282828616,False,False,False,False
2024-07-02 14:15:00-04:00,229.51,230.0,228.77,229.44,75651,231.03,226.32,228.675,4.710000000000008,32.484076433120386,-1.2580021817565843,-1.2580021817565843,False,False,False,False
2024-07-02 14:30:00-04:00,229.27,229.59,228.81,229.52,67591,230.9,226.32,228.61,4.5800000000000125,39.73799126637529,21.139396313534977,21.139396313534977,False,False,False,False
2024-07-02 14:45:00-04:00,229.68,230.1,229.56,229.77,92257,230.15,226.32,228.235,3.8300000000000125,80.15665796344604,37.70155577578429,37.70155577578429,False,False,False,False
2024-07-02 15:00:00-04:00,229.78,230.05,228.82,229.51,72672,230.1,226.32,228.20999999999998,3.780000000000001,68.78306878306937,49.4819954842603,49.4819954842603,False,True,True,False
2024-07-02 15:15:00-04:00,229.45,229.67,229.0,229.28,51357,230.1,226.32,228.20999999999998,3.780000000000001,56.61375661375774,60.73443633734507,60.73443633734507,False,True,True,False
2024-07-02 15:30:00-04:00,229.31,230.1,229.1,229.6,124849,230.1,226.32,228.20999999999998,3.780000000000001,73.5449735449743,65.90811114610726,65.90811114610726,False,True,True,False
2024-07-02 15:45:00-04:00,229.55,229.59,227.21,227.49,416722,230.1,226.32,228.20999999999998,3.780000000000001,-38.095238095236525,55.17319715173,55.17319715173,False,True,True,False
2024-07-03 09:30:00-04:00,223.81,225.98,222.22,225.18,458734,230.1,222.22,226.16,7.8799999999999955,-24.873096446700263,33.50910333425938,33.50910333425938,False,False,False,False
2024-07-03 09:45:00-04:00,225.15,225.81,224.39,225.48,231972,230.1,222.22,226.16,7.8799999999999955,-17.258883248731145,2.490323697318344,2.490323697318344,False,False,False,False
2024-07-03 10:00:00-04:00,225.59,226.87,224.26,225.81,237429,230.1,222.22,226.16,7.8799999999999955,-8.883248730964329,-13.40731191266957,-13.40731191266957,False,False,False,False
2024-07-03 10:15:00-04:00,225.82,227.11,225.5,225.78,151737,230.1,222.22,226.16,7.8799999999999955,-9.644670050761311,-18.558805360835603,-18.558805360835603,False,False,False,False
2024-07-03 10:30:00-04:00,225.68,226.15,223.57,224.0,195311,230.1,222.22,226.16,7.8799999999999955,-54.82233502538065,-17.79469825155098,-17.79469825155098,False,False,False,False
2024-07-03 10:45:00-04:00,224.25,225.66,223.53,224.32,141960,230.1,222.22,226.16,7.8799999999999955,-46.70050761421331,-24.478285391990926,-24.478285391990926,False,False,False,False
2024-07-03 11:00:00-04:00,224.2,224.2,222.4,223.9,239792,230.1,222.22,226.16,7.8799999999999955,-57.360406091370365,-38.15566835871399,-38.15566835871399,False,False,False,False
2024-07-03 11:15:00-04:00,223.92,224.64,223.14,223.88,128002,230.1,222.22,226.16,7.8799999999999955,-57.86802030456859,-47.997743936830204,-47.997743936830204,True,False,False,True
2024-07-03 11:30:00-04:00,223.75,224.1,222.72,223.5,133800,230.1,222.22,226.16,7.8799999999999955,-67.5126903553299,-55.95036661026504,-55.95036661026504,True,False,False,True
