timestamp,open,high,low,close,volume,max_high,min_low,midpoint,diff,smi_raw,smi,smi_signal,Buy_Signal,Sell_Signal,Short_Sell_Signal,Cover_Signal
2024-07-01 09:30:00-04:00,226.0,227.99,225.56,227.6,119651,,,,,,,,False,False,False,False
2024-07-01 09:31:00-04:00,227.6,229.69,227.3,228.87,90188,,,,,,,,False,False,False,False
2024-07-01 09:32:00-04:00,229.18,232.68,228.54,232.33,191507,,,,,,,,False,False,False,False
2024-07-01 09:33:00-04:00,232.33,233.86,232.02,233.75,170386,,,,,,,,False,False,False,False
2024-07-01 09:34:00-04:00,233.74,233.81,231.45,231.98,90023,,,,,,,,False,False,False,False
2024-07-01 09:35:00-04:00,232.06,232.3,231.23,231.57,60610,,,,,,,,False,False,False,False
2024-07-01 09:36:00-04:00,231.52,232.7,231.52,232.02,68449,,,,,,,,False,False,False,False
2024-07-01 09:37:00-04:00,232.14,232.16,230.2,230.69,84078,,,,,,,,False,False,False,False
2024-07-01 09:38:00-04:00,230.66,231.17,230.16,230.79,85190,,,,,,,,False,False,False,False
2024-07-01 09:39:00-04:00,230.77,231.46,230.21,230.66,51303,,,,,,,,False,False,False,False
2024-07-01 09:40:00-04:00,230.51,230.62,229.02,229.25,54109,,,,,,,,False,False,False,False
2024-07-01 09:41:00-04:00,229.23,230.5,228.88,229.8,44505,,,,,,,,False,False,False,False
2024-07-01 09:42:00-04:00,230.01,230.63,229.03,229.24,40775,,,,,,,,False,False,False,False
2024-07-01 09:43:00-04:00,229.41,230.24,229.21,229.84,24164,233.86,225.56,229.71,8.300000000000011,3.1325301204818143,,,False,False,False,False
2024-07-01 09:44:00-04:00,229.72,229.84,227.74,228.47,72076,233.86,227.3,230.58,6.560000000000002,-64.32926829268332,,,False,False,False,False
2024-07-01 09:45:00-04:00,228.23,229.86,227.95,229.33,42662,233.86,227.74,230.8,6.1200000000000045,-48.03921568627444,,,False,False,False,False
2024-07-01 09:46:00-04:00,228.91,229.13,228.06,228.06,20623,233.86,227.74,230.8,6.1200000000000045,-89.54248366013094,,,False,False,False,False
2024-07-01 09:47:00-04:00,228.23,228.25,227.12,227.4,36533,233.81,227.12,230.465,6.689999999999998,-91.62929745889383,-60.03976870031821,-60.03976870031821,True,False,False,True
2024-07-01 09:48:00-04:00,227.67,228.23,227.26,228.23,18941,232.7,227.12,229.91,5.579999999999984,-60.215053763441276,-74.723199925206,-74.723199925206,True,False,False,True
2024-07-01 09:49:00-04:00,228.49,228.88,227.53,227.6,15143,232.7,227.12,229.91,5.579999999999984,-82.7956989247315,-78.35976464831465,-78.35976464831465,True,False,False,True
2024-07-01 09:50:00-04:00,227.51,227.67,226.51,226.98,33040,232.16,226.51,229.33499999999998,5.650000000000006,-83.36283185840664,-78.04449661956801,-78.04449661956801,True,False,False,True
2024-07-01 09:51:00-04:00,227.05,228.4,227.05,227.82,25019,231.46,226.51,228.985,4.950000000000017,-47.07070707070773,-74.9158747274991,-74.9158747274991,True,False,False,True
2024-07-01 09:52:00-04:00,227.97,228.24,227.54,228.24,14026,231.46,226.51,228.985,4.950000000000017,-30.101010101010182,-66.68193015894998,-66.68193015894998,True,False,False,True
2024-07-01 09:53:00-04:00,228.31,228.42,227.6,228.37,25239,230.63,226.51,228.57,4.1200000000000045,-9.708737864077108,-51.1826935466406,-51.1826935466406,True,False,False,True
2024-07-01 09:54:00-04:00,228.38,228.55,227.45,228.17,41806,230.63,226.51,228.57,4.1200000000000045,-19.417475728155594,-34.07135863990694,-34.07135863990694,False,False,False,False
2024-07-01 09:55:00-04:00,228.24,229.3,228.0,228.16,60302,230.63,226.51,228.57,4.1200000000000045,-19.902912621359036,-21.681867215847735,-21.681867215847735,False,False,False,False
2024-07-01 09:56:00-04:00,228.1,228.23,227.37,228.14,28615,230.24,226.51,228.375,3.730000000000018,-12.600536193030159,-17.797474938819935,-17.797474938819935,False,False,False,False
2024-07-01 09:57:00-04:00,228.0,229.18,227.92,228.52,34897,229.86,226.51,228.185,3.3500000000000227,20.00000000000034,-12.605944396725043,-12.605944396725043,False,False,False,False
2024-07-01 09:58:00-04:00,228.54,228.76,228.36,228.66,17188,229.86,226.51,228.185,3.3500000000000227,28.358208955223347,-3.185188954971123,-3.185188954971123,False,False,False,False
2024-07-01 09:59:00-04:00,228.66,229.19,228.44,228.88,24565,229.3,226.51,227.905,2.7900000000000205,69.89247311827866,15.72276733570078,15.72276733570078,False,False,False,False
2024-07-01 10:00:00-04:00,229.2,230.3,229.1,229.95,48174,230.3,226.51,228.405,3.7900000000000205,81.53034300791447,37.087708879679155,37.087708879679155,False,False,False,False
2024-07-01 10:01:00-04:00,229.89,230.18,229.0,229.18,35136,230.3,226.51,228.405,3.7900000000000205,40.89709762532989,54.483513434049094,54.483513434049094,False,True,True,False
2024-07-01 10:02:00-04:00,229.27,229.27,228.6,228.6,17376,230.3,226.51,228.405,3.7900000000000205,10.290237467018054,56.09095743702244,56.09095743702244,False,True,True,False
2024-07-01 10:03:00-04:00,228.52,228.74,228.2,228.46,15021,230.3,226.51,228.405,3.7900000000000205,2.902374670185041,42.125255734924274,42.125255734924274,False,True,True,False
2024-07-01 10:04:00-04:00,228.46,229.71,228.2,229.71,15319,230.3,227.05,228.675,3.25,63.69230769230748,29.29914529914511,29.29914529914511,False,False,False,False
2024-07-01 10:05:00-04:00,229.58,229.7,229.09,229.34,7650,230.3,227.37,228.835,2.930000000000007,34.47098976109176,25.78225574618087,25.78225574618087,False,False,False,False
2024-07-01 10:06:00-04:00,229.16,229.39,228.56,228.74,11285,230.3,227.37,228.835,2.930000000000007,-6.484641638225163,29.958805307585436,29.958805307585436,False,False,False,False
2024-07-01 10:07:00-04:00,228.61,228.77,227.99,228.61,12038,230.3,227.37,228.835,2.930000000000007,-15.358361774743603,22.819146031875704,22.819146031875704,False,False,False,False
2024-07-01 10:08:00-04:00,228.51,229.16,228.51,229.16,10928,230.3,227.37,228.835,2.930000000000007,22.1843003412961,11.627548787958263,11.627548787958263,False,False,False,False
2024-07-01 10:09:00-04:00,228.95,229.9,228.5,228.6,25980,230.3,227.37,228.835,2.930000000000007,-16.040955631400212,0.4171406901780658,0.4171406901780658,False,False,False,False
2024-07-01 10:10:00-04:00,228.51,228.7,227.0,227.6,31078,230.3,227.0,228.65,3.3000000000000114,-63.6363636363641,-7.374082118109846,-7.374082118109846,False,False,False,False
2024-07-01 10:11:00-04:00,227.45,227.61,225.87,225.95,59546,230.3,225.87,228.085,4.430000000000007,-96.38826185101652,-26.97484634556631,-26.97484634556631,False,False,False,False
2024-07-01 10:12:00-04:00,225.86,226.1,225.07,225.27,40842,230.3,225.07,227.685,5.230000000000018,-92.35181644359403,-53.99278244180264,-53.99278244180264,True,False,False,True
2024-07-01 10:13:00-04:00,225.4,225.64,224.68,224.68,42316,230.3,224.68,227.49,5.6200000000000045,-100.0,-79.68690014937401,-79.68690014937401,True,False,False,True
2024-07-01 10:14:00-04:00,224.67,224.8,224.22,224.5,53271,230.18,224.22,227.2,5.960000000000008,-90.6040268456371,-91.5635959460907,-91.5635959460907,True,False,False,True
2024-07-01 10:15:00-04:00,224.31,224.94,224.04,224.94,22560,229.9,224.04,226.97,5.860000000000014,-69.28327645051182,-92.39813609777673,-92.39813609777673,True,False,False,True
2024-07-01 10:16:00-04:00,224.99,225.47,224.75,225.21,25403,229.9,224.04,226.97,5.860000000000014,-60.06825938566508,-84.75541214079934,-84.75541214079934,True,False,False,True
2024-07-01 10:17:00-04:00,225.11,225.8,225.02,225.41,38541,229.9,224.04,226.97,5.860000000000014,-53.24232081911258,-73.6040802925836,-73.6040802925836,True,False,False,True
2024-07-01 10:18:00-04:00,225.5,226.08,225.31,225.54,25881,229.9,224.04,226.97,5.860000000000014,-48.80546075085336,-62.74060669919272,-62.74060669919272,True,False,False,True
2024-07-01 10:19:00-04:00,225.54,226.1,225.54,225.9,16797,229.9,224.04,226.97,5.860000000000014,-36.51877133105771,-53.697383390216025,-53.697383390216025,True,False,False,True
2024-07-01 10:20:00-04:00,225.97,226.15,225.41,225.41,16539,229.9,224.04,226.97,5.860000000000014,-53.24232081911258,-48.80546075085315,-48.80546075085315,True,False,False,True
2024-07-01 10:21:00-04:00,225.38,226.45,225.17,226.25,22712,229.9,224.04,226.97,5.860000000000014,-24.573378839590347,-43.496397421312,-43.496397421312,True,False,False,True
2024-07-01 10:22:00-04:00,226.24,227.34,225.96,227.15,30406,229.9,224.04,226.97,5.860000000000014,6.143344709897829,-36.06370875995438,-36.06370875995438,False,False,False,False
2024-07-01 10:23:00-04:00,227.14,227.74,227.14,227.34,39969,228.7,224.04,226.37,4.659999999999997,41.63090128755363,-18.089550975633852,-18.089550975633852,False,False,False,False
2024-07-01 10:24:00-04:00,227.22,227.57,226.81,227.51,13426,227.74,224.04,225.89,3.700000000000017,87.56756756756741,9.65225841934165,9.65225841934165,False,False,False,False
2024-07-01 10:25:00-04:00,227.46,228.1,227.42,227.94,25971,228.1,224.04,226.07,4.060000000000002,92.1182266009854,42.20659735322071,42.20659735322071,False,True,True,False
2024-07-01 10:26:00-04:00,227.89,228.35,227.89,228.35,13093,228.35,224.04,226.195,4.310000000000002,100.0,70.70492257663089,70.70492257663089,False,True,True,False
2024-07-01 10:27:00-04:00,228.35,228.67,228.19,228.65,17211,228.67,224.04,226.355,4.6299999999999955,99.13606911447162,88.02853170445735,88.02853170445735,False,True,True,False
2024-07-01 10:28:00-04:00,228.75,229.5,228.5,229.32,20215,229.5,224.04,226.76999999999998,5.460000000000008,93.40659340659369,95.94252804500833,95.94252804500833,False,True,True,False
2024-07-01 10:29:00-04:00,229.32,229.98,229.3,229.91,25235,229.98,224.75,227.365,5.22999999999999,97.32313575525784,97.07363961253839,97.07363961253839,False,True,True,False
