timestamp,open,high,low,close,volume,max_high,min_low,midpoint,diff,smi_raw,smi,smi_signal,Buy_Signal,Sell_Signal,Short_Sell_Signal,Cover_Signal
2024-07-01 09:30:00-04:00,212.09,212.52,211.92,212.43,1303852,,,,,,,,False,False,False,False
2024-07-01 09:31:00-04:00,212.44,213.09,212.33,212.97,585361,,,,,,,,False,False,False,False
2024-07-01 09:32:00-04:00,213.02,213.07,212.61,212.94,266195,,,,,,,,False,False,False,False
2024-07-01 09:33:00-04:00,212.92,213.26,212.55,213.18,311745,,,,,,,,False,False,False,False
2024-07-01 09:34:00-04:00,213.19,213.48,213.08,213.34,289703,,,,,,,,False,False,False,False
2024-07-01 09:35:00-04:00,213.32,213.69,213.31,213.65,319931,,,,,,,,False,False,False,False
2024-07-01 09:36:00-04:00,213.64,214.04,213.64,213.89,358294,,,,,,,,False,False,False,False
2024-07-01 09:37:00-04:00,213.88,213.98,213.14,213.26,293538,,,,,,,,False,False,False,False
2024-07-01 09:38:00-04:00,213.26,213.81,213.22,213.57,235769,,,,,,,,False,False,False,False
2024-07-01 09:39:00-04:00,213.57,213.6,213.18,213.33,191667,,,,,,,,False,False,False,False
2024-07-01 09:40:00-04:00,213.32,213.32,212.93,213.13,283130,,,,,,,,False,False,False,False
2024-07-01 09:41:00-04:00,213.16,213.46,212.99,213.22,163662,,,,,,,,False,False,False,False
2024-07-01 09:42:00-04:00,213.22,213.61,213.14,213.61,126824,,,,,,,,False,False,False,False
2024-07-01 09:43:00-04:00,213.62,213.8,213.57,213.72,178157,214.04,211.92,212.98,2.1200000000000045,69.81132075471768,,,False,False,False,False
2024-07-01 09:44:00-04:00,213.72,213.85,213.37,213.52,267632,214.04,212.33,213.185,1.7099999999999795,39.18128654970901,,,False,False,False,False
2024-07-01 09:45:00-04:00,213.52,213.64,212.99,213.0,281240,214.04,212.55,213.29500000000002,1.4899999999999807,-39.597315436244266,,,False,False,False,False
2024-07-01 09:46:00-04:00,213.01,213.14,212.87,213.0,271766,214.04,212.55,213.29500000000002,1.4899999999999807,-39.597315436244266,,,False,False,False,False
2024-07-01 09:47:00-04:00,212.98,213.04,212.67,212.7,176500,214.04,212.67,213.355,1.3700000000000045,-95.62043795620423,-16.159235698143316,-16.159235698143316,False,False,False,False
2024-07-01 09:48:00-04:00,212.72,213.05,212.6,212.94,244732,214.04,212.6,213.32,1.4399999999999977,-52.77777777777723,-44.75821603574422,-44.75821603574422,True,False,False,True
2024-07-01 09:49:00-04:00,212.99,212.99,212.41,212.44,170553,214.04,212.41,213.225,1.6299999999999955,-96.31901840490784,-67.50309268197864,-67.50309268197864,True,False,False,True
