symbol,Interval,Entry_date_time,Entry_price,Exit_date_time,Exit_price,Profit,Status
SPY,5min,2024-07-08 10:20:00-04:00,555.47,2024-07-08 10:55:00-04:00,555.2,27.0,Win
SPY,5min,2024-07-09 10:55:00-04:00,556.35,2024-07-09 11:40:00-04:00,556.08,27.0,Win
SPY,5min,2024-07-09 13:15:00-04:00,556.13,2024-07-09 13:35:00-04:00,556.27,-14.0,Loss
SPY,5min,2024-07-10 10:35:00-04:00,557.26,2024-07-10 11:05:00-04:00,557.2,6.0,Win
