symbol,Interval,Entry_date_time,Entry_price,Exit_date_time,Exit_price,Profit,Status
SPY,5min,2024-07-08 12:40:00-04:00,554.6,2024-07-08 13:30:00-04:00,555.08,48.0,Win
SPY,5min,2024-07-09 11:45:00-04:00,556.36,2024-07-09 12:10:00-04:00,556.51,15.0,Win
SPY,5min,2024-07-09 15:30:00-04:00,555.73,2024-07-10 09:45:00-04:00,557.31,158.0,Win
SPY,5min,2024-07-10 11:10:00-04:00,557.07,2024-07-10 11:35:00-04:00,557.73,66.0,Win
